InvoiceId,InvoiceDate,InvoiceAmount,CustomerId,ProductId,SalesRepId
7171,7/3/2019,139.65,5400,2,11
7172,7/3/2019,1025.9,5401,3,12
7173,7/3/2019,29.9,5402,4,13
7174,7/3/2019,691.95,5403,5,14
7175,7/3/2019,134.64,5404,6,1
7176,7/3/2019,250,5405,7,2
7177,7/3/2019,299.9,5406,8,3
7178,7/3/2019,153.65,5407,9,4
7179,7/3/2019,131.7,5408,10,5
7180,7/3/2019,256.53,5409,11,6
7181,7/3/2019,44.85,5410,12,7
7182,7/3/2019,1165.55,5411,13,8
7183,7/3/2019,1170.25,5412,14,9
7184,7/3/2019,103.6,5413,15,10
7185,7/3/2019,417.15,5414,16,11
7186,7/3/2019,279.55,5415,1,12
7187,7/3/2019,14.95,5416,2,13
7188,7/3/2019,234.55,5417,3,14
7189,7/3/2019,203.7,5418,4,15
7190,7/3/2019,59.85,5419,5,16
7191,7/3/2019,216.55,5420,6,17
7192,7/3/2019,29.9,5421,7,18
7193,7/3/2019,1079.8,5422,8,19
7194,7/3/2019,204.6,5423,9,20
7195,7/3/2019,1079.8,5424,10,21
7196,7/3/2019,114.65,5425,11,22
7197,7/3/2019,50.07,5426,12,23
7198,7/3/2019,1169.15,5427,13,24
7199,7/3/2019,39.9,5428,14,25
7200,7/3/2019,179.7,5429,15,1
7201,7/3/2019,443.35,5430,16,2
7202,7/3/2019,219.35,5431,1,3
7203,7/3/2019,1279.2,5432,2,4
7204,7/3/2019,74.75,5433,3,5
7205,7/3/2019,369.3,5434,4,6
7206,7/3/2019,1119.3,5435,5,7
7207,7/3/2019,307.3,5436,6,8
7208,7/3/2019,119.35,5437,7,9
7209,7/3/2019,167.7,5438,8,10
7210,7/3/2019,378.2,5439,9,11
7211,7/3/2019,163.4,5440,10,12
7212,7/3/2019,1321.8,5441,11,13
7213,7/3/2019,431.3,5442,12,14
7214,7/3/2019,90.65,5443,13,15
7215,7/3/2019,25,5444,14,16
7216,7/3/2019,15.44,5445,15,17
7217,7/3/2019,347.23,5446,16,18
7218,7/3/2019,203.6,5447,1,19
7219,7/3/2019,174.5,5448,2,20
7220,7/3/2019,70.75,5449,3,21
7221,7/3/2019,142.45,5450,4,22
7222,7/3/2019,313.45,5451,5,23
7223,7/3/2019,90.7,4299,6,24
7224,7/3/2019,99.75,44,7,25
7225,7/3/2019,194.5,44,8,19
7226,7/4/2019,413.4,5452,9,20
7227,7/4/2019,59.85,5453,10,21
7228,7/4/2019,1039.9,5454,11,22
7229,7/4/2019,21.95,5455,12,23
7230,7/4/2019,131.6,5456,13,24
7231,7/4/2019,1025.9,5457,14,25
7232,7/4/2019,2.49,5458,15,1
7233,7/4/2019,149.75,5459,16,2
7234,7/4/2019,204.55,5460,1,3
7235,7/4/2019,134.55,5461,2,4
7236,7/4/2019,134.6,5462,3,5
7237,7/4/2019,302.45,5463,4,6
7238,7/4/2019,29.85,5464,5,7
7239,7/4/2019,250,5465,6,8
7240,7/4/2019,104.8,5466,7,9
7241,7/4/2019,1000,5467,8,10
7242,7/4/2019,179.55,5468,9,11
7243,7/4/2019,224.45,5469,10,19
7244,7/4/2019,139.75,5470,11,20
7245,7/4/2019,2.49,5471,12,21
7246,7/4/2019,299.7,5472,13,22
7247,7/4/2019,155.4,5473,14,23
7248,7/4/2019,59.8,5474,15,24
7249,7/4/2019,25.9,5475,16,25
7250,7/4/2019,500,5476,1,1
7251,7/4/2019,199.3,5477,2,2
7252,7/4/2019,1139.5,5478,3,3
7253,7/4/2019,251.55,5479,4,4
7254,7/4/2019,1284.25,5480,5,5
7255,7/4/2019,204.5,5481,6,6
7256,7/4/2019,25,5482,7,7
7257,7/4/2019,149.45,5483,8,8
7258,7/4/2019,51.8,5484,9,9
7259,7/4/2019,559.35,5485,10,10
7260,7/4/2019,39.8,5486,11,11
7261,7/4/2019,359.05,5487,12,10
7262,7/4/2019,179.4,5488,13,11
7263,7/4/2019,274.2,5489,14,12
7264,7/4/2019,329.8,5490,15,13
7265,7/4/2019,44.85,5491,16,14
7266,7/4/2019,500,5492,1,10
7267,7/4/2019,1010,5493,2,11
7268,7/4/2019,89.85,5494,3,12
7269,7/4/2019,197.7,5495,4,13
7270,7/4/2019,362.95,5496,5,14
7271,7/4/2019,497.4,5497,6,10
7272,7/4/2019,263.4,5498,7,11
7273,7/4/2019,262.95,5499,8,12
7274,7/4/2019,139.75,5500,9,13
7275,7/4/2019,449.9,5501,10,14
7276,7/4/2019,187.7,5502,11,1
7277,7/4/2019,119.7,5503,12,2
7278,7/4/2019,282.05,5504,13,3
7279,7/4/2019,59.8,5505,14,4
7280,7/4/2019,204.35,5506,15,5
7281,7/4/2019,27.95,5507,16,6
7282,7/4/2019,19.95,5508,1,7
7283,7/4/2019,116.55,5509,2,8
7284,7/4/2019,179.55,2185,3,9
7285,7/4/2019,204.55,4402,4,10
7286,7/4/2019,179.55,2790,5,11
7287,7/5/2019,159.55,5510,6,12
7288,7/5/2019,119.8,5511,7,13
7289,7/5/2019,79.8,5512,8,14
7290,7/5/2019,29.9,5513,9,15
7291,7/5/2019,191.45,5514,10,16
7292,7/5/2019,29.9,5515,11,17
7293,7/5/2019,423.85,5516,12,18
7294,7/5/2019,77.7,5517,13,19
7295,7/5/2019,264.45,5518,14,20
7296,7/5/2019,367.2,5519,15,21
7297,7/5/2019,429.4,5520,16,22
7298,7/5/2019,279.3,5521,1,23
7299,7/5/2019,1038.75,5522,2,24
7300,7/5/2019,77.7,5523,3,25
7301,7/5/2019,112.75,5524,4,1
7302,7/5/2019,1000,5525,5,2
7303,7/5/2019,769.2,5526,6,3
7304,7/5/2019,239.6,5527,7,4
7305,7/5/2019,115.65,5528,8,5
7306,7/5/2019,475.1,5529,9,6
7307,7/5/2019,1000,5530,10,7
7308,7/5/2019,274.2,5531,11,8
7309,7/5/2019,319.1,5532,12,9
7310,7/5/2019,245.55,5533,13,10
7311,7/5/2019,1100,5534,14,11
7312,7/5/2019,389.25,5535,15,12
7313,7/5/2019,359.4,5536,16,13
7314,7/5/2019,224.45,5537,1,14
7315,7/5/2019,379.5,5538,2,15
7316,7/5/2019,173.4,5539,3,16
7317,7/5/2019,239.5,5540,4,17
7318,7/5/2019,349.15,5541,5,18
7319,7/5/2019,1038.85,5542,6,19
7320,7/5/2019,290.25,5543,7,20
7321,7/5/2019,100,5544,8,21
7322,7/5/2019,479.4,5545,9,22
7323,7/5/2019,88.7,5546,10,23
7324,7/5/2019,99.75,5547,11,24
7325,7/5/2019,195.65,4010,12,25
7326,7/5/2019,10,3747,13,19
7327,7/5/2019,257.4,3394,14,20
7328,7/5/2019,8,4979,15,21
7329,7/5/2019,367.95,831,16,22
7330,7/5/2019,1059.15,1237,1,23
7331,7/6/2019,19.95,5548,2,24
7332,7/6/2019,147.65,5549,3,25
7333,7/6/2019,349.75,5550,4,1
7334,7/6/2019,154.4,5551,5,2
7335,7/6/2019,589.3,5552,6,3
7336,7/6/2019,39.9,5553,7,4
7337,7/6/2019,29.9,5554,8,5
7338,7/6/2019,100,5555,9,6
7339,7/6/2019,276.25,5556,10,7
7340,7/6/2019,353.3,5557,11,8
7341,7/6/2019,169.5,5558,12,9
7342,7/6/2019,117.2,5559,13,10
7343,7/6/2019,543.6,5560,14,11
7344,7/6/2019,291.15,5561,15,19
7345,7/6/2019,51.8,5562,16,20
7346,7/6/2019,12.95,5563,1,21
7347,7/6/2019,12.95,5564,2,22
7348,7/6/2019,89.85,5565,3,23
7349,7/6/2019,51.8,5566,4,24
7350,7/6/2019,29.9,5567,5,25
7351,7/6/2019,1000,5568,6,1
7352,7/6/2019,7.47,5569,7,2
7353,7/6/2019,159.6,5570,8,3
7354,7/6/2019,739.6,5571,9,4
7355,7/6/2019,90.65,5572,10,5
7356,7/6/2019,276.15,5573,11,6
7357,7/6/2019,1119.5,5574,12,7
7358,7/6/2019,999.25,5575,13,8
7359,7/6/2019,269.55,5576,14,9
7360,7/6/2019,1000,5577,15,10
7361,7/6/2019,94.8,5578,16,11
7362,7/6/2019,181.55,1300,1,10
7363,7/6/2019,195.65,4042,2,11
7364,7/6/2019,29.9,4328,3,12
7365,7/6/2019,499.75,3635,4,13
7366,7/6/2019,59.9,123,5,14
7367,7/6/2019,25.9,910,6,10
7368,7/6/2019,119.8,1509,7,11
7369,7/6/2019,224.55,2088,8,12
7370,7/6/2019,28.9,3256,9,13
7371,7/6/2019,206.45,4934,10,14
7372,7/6/2019,214.45,4953,11,10
7373,7/6/2019,79.75,1810,12,11
7374,7/6/2019,307.8,1623,13,12
7375,7/6/2019,237.65,5013,14,13
7376,7/6/2019,264.3,3951,15,14
7377,7/6/2019,358.15,4444,16,1
7378,7/6/2019,8,4304,1,2
7379,7/6/2019,314.3,3721,2,3
7380,7/6/2019,199.9,1010,3,4
7381,7/6/2019,808.5,1411,4,5
7382,7/6/2019,589.4,2769,5,6
7383,7/6/2019,169.4,3819,6,7
7384,7/7/2019,559.6,5579,7,8
7385,7/7/2019,100,5580,8,9
7386,7/7/2019,744.5,5581,9,10
7387,7/7/2019,25,5582,10,11
7388,7/7/2019,100,5583,11,12
7389,7/7/2019,194.55,5584,12,13
7390,7/7/2019,291.45,5585,13,14
7391,7/7/2019,150.85,5586,14,15
7392,7/7/2019,38.85,5587,15,16
7393,7/7/2019,619.35,5588,16,17
7394,7/7/2019,194.25,5589,1,18
7395,7/7/2019,112.95,5590,2,19
7396,7/7/2019,259.25,5591,3,20
7397,7/7/2019,1099.7,5592,4,21
7398,7/7/2019,124.75,5593,5,22
7399,7/7/2019,178.75,5594,6,23
7400,7/7/2019,476.25,5595,7,24
7401,7/7/2019,1112.95,5596,8,25
7402,7/7/2019,25.9,5597,9,1
7403,7/7/2019,197.55,5598,10,2
7404,7/7/2019,89.65,5599,11,3
7405,7/7/2019,549.25,5600,12,4
7406,7/7/2019,84.75,5601,13,5
7407,7/7/2019,195.55,5602,14,6
7408,7/7/2019,339.75,5603,15,7
7409,7/7/2019,151.7,5604,16,8
7410,7/7/2019,979.15,5605,1,9
7411,7/7/2019,234.55,5606,2,10
7412,7/7/2019,379.15,5607,3,11
7413,7/7/2019,38.85,5608,4,12
7414,7/7/2019,1274.9,5609,5,13
7415,7/7/2019,25.9,5610,6,14
7416,7/7/2019,10,5611,7,15
7417,7/7/2019,189.7,5612,8,16
7418,7/7/2019,431.3,5613,9,17
7419,7/7/2019,100,5614,10,18
7420,7/7/2019,9.96,5615,11,19
7421,7/7/2019,1059.8,5616,12,20
7422,7/7/2019,12.95,5617,13,21
7423,7/7/2019,19.95,5618,14,22
7424,7/7/2019,438.65,5619,15,23
7425,7/7/2019,341.1,5620,16,24
7426,7/7/2019,449.1,5621,1,25
7427,7/7/2019,250,5622,2,19
7428,7/7/2019,199.55,5623,3,20
7429,7/7/2019,299.5,5624,4,21
7430,7/7/2019,224.35,5625,5,22
7431,7/7/2019,100,5626,6,23
7432,7/7/2019,236.25,5627,7,24
7433,7/7/2019,103.6,5628,8,25
7434,7/7/2019,1125.9,5629,9,1
7435,7/7/2019,239.6,5630,10,2
7436,7/7/2019,34.89,5631,11,3
7437,7/7/2019,200.75,5632,12,4
7438,7/7/2019,250,5633,13,5
7439,7/7/2019,116.55,5634,14,6
7440,7/7/2019,290.15,5565,15,7
7441,7/7/2019,421.7,3215,16,8
7442,7/7/2019,1032.85,288,1,9
7443,7/7/2019,64.75,3897,2,10
7444,7/7/2019,169.3,1755,3,11
7445,7/7/2019,7,4786,4,19
7446,7/7/2019,339.15,4428,5,20
7447,7/7/2019,629.55,5212,6,21
7448,7/7/2019,182.55,4815,7,22
7449,7/7/2019,599.7,2819,8,23
7450,7/7/2019,477.5,3452,9,24
7451,7/7/2019,59.9,3830,10,25
7452,7/7/2019,1,3021,11,1
7453,7/7/2019,297.95,4083,12,2
7454,7/7/2019,103.6,4048,13,3
7455,7/7/2019,104.7,1556,14,4
7456,7/7/2019,325.6,1136,15,5
7457,7/7/2019,138.7,2102,16,6
7458,7/7/2019,38.85,1678,1,7
7459,7/8/2019,1236.25,5635,2,8
7460,7/8/2019,689.6,5636,3,9
7461,7/8/2019,49.85,5637,4,10
7462,7/8/2019,242.4,5638,5,11
7463,7/8/2019,382.5,5639,6,10
7464,7/8/2019,77.7,5640,7,11
7465,7/8/2019,224.4,5641,8,12
7466,7/8/2019,254.6,5642,9,13
7467,7/8/2019,179.55,5643,10,14
7468,7/8/2019,1170.45,5644,11,10
7469,7/8/2019,189.55,5645,12,11
7470,7/8/2019,1269.55,5646,13,12
7471,7/8/2019,259.35,5647,14,13
7472,7/8/2019,44.85,5648,15,14
7473,7/8/2019,203.6,5649,16,10
7474,7/8/2019,294.14,5650,1,11
7475,7/8/2019,180.65,5651,2,12
7476,7/8/2019,12.95,5652,3,13
7477,7/8/2019,1059.8,5653,4,14
7478,7/8/2019,389.25,5654,5,1
7479,7/8/2019,412.8,5655,6,2
7480,7/8/2019,222.3,5656,7,3
7481,7/8/2019,749.25,5657,8,4
7482,7/8/2019,165.85,5658,9,5
7483,7/8/2019,55.9,5659,10,6
7484,7/8/2019,23.6,5660,11,7
7485,7/8/2019,116.55,5661,12,8
7486,7/8/2019,196.35,5662,13,9
7487,7/8/2019,1025.9,5663,14,10
7488,7/8/2019,38.85,5664,15,11
7489,7/8/2019,118.55,5665,16,12
7490,7/8/2019,116.55,5666,1,13
7491,7/8/2019,209.55,5667,2,14
7492,7/8/2019,441.45,5668,3,15
7493,7/8/2019,25.9,5669,4,16
7494,7/8/2019,119.6,5670,5,17
7495,7/8/2019,158.41,5671,6,18
7496,7/8/2019,473.6,5672,7,19
7497,7/8/2019,364.05,5673,8,20
7498,7/8/2019,147.65,5674,9,21
7499,7/8/2019,263.2,5675,10,22
7500,7/8/2019,310.6,5676,11,23
7501,7/8/2019,550.65,5677,12,24
7502,7/8/2019,1051.8,5678,13,25
7503,7/8/2019,103.6,5679,14,1
7504,7/8/2019,699.65,5680,15,2
7505,7/8/2019,351.55,5681,16,3
7506,7/8/2019,204.55,5682,1,4
7507,7/8/2019,279.25,5683,2,5
7508,7/8/2019,1243.25,5684,3,6
7509,7/8/2019,892.5,5685,4,7
7510,7/8/2019,77.7,5686,5,8
7511,7/8/2019,1179.8,5687,6,9
7512,7/8/2019,329.8,5688,7,10
7513,7/8/2019,1074.75,5689,8,11
7514,7/8/2019,100,5690,9,12
7515,7/8/2019,144.63,5691,10,13
7516,7/8/2019,79.8,5692,11,14
7517,7/8/2019,1090.65,5693,12,15
7518,7/8/2019,51.8,5694,13,16
7519,7/8/2019,1419.7,5695,14,17
7520,7/8/2019,651.8,5696,15,18
7521,7/8/2019,74.75,5697,16,19
7522,7/8/2019,500,5698,1,20
7523,7/8/2019,85.85,5699,2,21
7524,7/8/2019,100,5700,3,22
7525,7/8/2019,121.7,551,4,23
7526,7/8/2019,7.47,5009,5,24
7527,7/8/2019,589.65,5094,6,25
7528,7/8/2019,815.55,4577,7,19
7529,7/8/2019,51.8,4936,8,20
7530,7/8/2019,699.65,3016,9,21
7531,7/8/2019,256.2,3502,10,22
7532,7/8/2019,153.45,5033,11,23
7533,7/8/2019,172.55,5441,12,24
7534,7/8/2019,116.55,5487,13,25
7535,7/8/2019,103.6,4661,14,1
7536,7/8/2019,3,1482,15,2
7537,7/8/2019,64.75,5608,16,3
7538,7/8/2019,187.3,3257,1,4
7539,7/8/2019,379.6,5487,2,5
7540,7/8/2019,539.2,4235,3,6
7541,7/8/2019,180.55,4460,4,7
7542,7/8/2019,276.85,3960,5,8
7543,7/8/2019,59.8,3399,6,9
7544,7/8/2019,203.5,3697,7,10
7545,7/8/2019,64.75,2672,8,11
7546,7/8/2019,59.85,204,9,19
7547,7/8/2019,264.35,1533,10,20
7548,7/8/2019,83.85,2880,11,21
7549,7/8/2019,141.5,1347,12,22
7550,7/8/2019,469,4589,13,23
7551,7/8/2019,15,3125,14,24
7552,7/8/2019,135.5,4678,15,25
7553,7/8/2019,189.85,4325,16,1
7554,7/8/2019,741.35,2507,1,2
7555,7/8/2019,329.3,2406,2,3
7556,7/8/2019,227.4,2320,3,4
7557,7/8/2019,1119.35,4526,4,5
7558,7/8/2019,114.75,4997,5,6
7559,7/8/2019,149.7,5415,6,7
7560,7/9/2019,179.7,5701,7,8
7561,7/9/2019,100,5702,8,9
7562,7/9/2019,550.9,5703,9,10
7563,7/9/2019,250,5704,10,11
7564,7/9/2019,809.6,5705,11,10
7565,7/9/2019,12.95,5706,12,11
7566,7/9/2019,970.4,5707,13,12
7567,7/9/2019,177.7,5708,14,13
7568,7/9/2019,133.5,5709,15,14
7569,7/9/2019,153.65,5710,16,10
7570,7/9/2019,145.65,5711,1,11
7571,7/9/2019,286.2,5712,2,12
7572,7/9/2019,240.3,5713,3,13
7573,7/9/2019,266.45,5714,4,14
7574,7/9/2019,119.7,5715,5,10
7575,7/9/2019,298.35,5716,6,11
7576,7/9/2019,177.7,5717,7,12
7577,7/9/2019,265.15,5718,8,13
7578,7/9/2019,523.35,5719,9,14
7579,7/9/2019,284.15,5720,10,6
7580,7/9/2019,139.75,5721,11,7
7581,7/9/2019,254.3,5722,12,8
7582,7/9/2019,1482.75,5723,13,9
7583,7/9/2019,149.75,5724,14,10
7584,7/9/2019,279.45,5725,15,11
7585,7/9/2019,419.65,1574,16,19
7586,7/9/2019,59.9,3963,1,20
7587,7/9/2019,119.7,4127,2,21
7588,7/9/2019,8,3314,3,22
7589,7/9/2019,246.04,2959,4,23
7590,7/9/2019,231.35,1446,5,24
7591,7/9/2019,168.6,3558,6,25
7592,7/9/2019,59.9,5081,7,1
7593,7/9/2019,139.65,2043,8,2
7594,7/9/2019,159.6,1082,9,3
7595,7/9/2019,265.45,4208,10,4
7596,7/9/2019,189.35,3539,11,6
7597,7/9/2019,328.3,2658,12,7
7598,7/9/2019,804.6,4166,13,8
7599,7/9/2019,30.88,3201,14,9
7600,7/9/2019,125.7,4116,15,10
7601,7/9/2019,333.85,771,16,11
7602,7/9/2019,239.1,5203,1,19
7603,7/9/2019,140.65,5446,2,20
7604,7/9/2019,208.6,247,3,21
7605,7/9/2019,101.8,3238,4,22
7606,7/9/2019,8,2145,5,23
7607,7/9/2019,29.95,5337,6,24
7608,7/9/2019,25.9,4927,7,25
7609,7/9/2019,629.6,3301,8,1
7610,7/9/2019,14.95,3988,9,2
7611,7/9/2019,449.35,2488,10,3
7612,7/9/2019,1017.15,5337,11,4
7613,7/9/2019,1,2932,12,6
7614,7/9/2019,539.55,5422,13,7
7615,7/10/2019,103.6,5726,14,8
7616,7/10/2019,168.35,5727,15,9
7617,7/10/2019,74.75,5728,16,10
7618,7/10/2019,184.55,5729,1,11
7619,7/10/2019,52.38,5730,2,19
7620,7/10/2019,1088.75,5731,3,20
7621,7/10/2019,164.9,5732,4,21
7622,7/10/2019,989.65,5733,5,22
7623,7/10/2019,299.25,5734,6,23
7624,7/10/2019,90.65,5735,7,24
7625,7/10/2019,384.45,5736,8,25
7626,7/10/2019,64.75,5737,9,1
7627,7/10/2019,1227.45,5738,10,2
7628,7/10/2019,239.2,5739,11,3
7629,7/10/2019,59.7,5740,12,4
7630,7/10/2019,589.6,5741,13,6
7631,7/10/2019,402.55,5742,14,7
7632,7/10/2019,144.6,5743,15,8
7633,7/10/2019,373,5744,16,9
7634,7/10/2019,179.7,5745,1,10
7635,7/10/2019,545.65,5746,2,11
7636,7/10/2019,403.25,5545,3,19
7637,7/10/2019,449.7,2295,4,20
7638,7/10/2019,172.45,5235,5,21
7639,7/10/2019,12.95,4354,6,22
7640,7/10/2019,111.6,4874,7,23
7641,7/10/2019,4.98,10,8,24
7642,7/11/2019,64.75,5747,9,25
7643,7/11/2019,1529.1,5748,10,1
7644,7/11/2019,25,5749,11,2
7645,7/11/2019,851.4,5750,12,3
7646,7/11/2019,763.85,5751,13,4
7647,7/11/2019,194.35,5752,14,6
7648,7/11/2019,376.3,5753,15,7
7649,7/11/2019,100,5754,16,8
7650,7/11/2019,159.85,5755,1,9
7651,7/11/2019,233.56,5756,2,10
7652,7/11/2019,205.45,5757,3,11
7653,7/11/2019,799.6,5758,4,19
7654,7/11/2019,252.55,5759,5,20
7655,7/11/2019,184.6,5760,6,21
7656,7/11/2019,339.6,5761,7,22
7657,7/11/2019,148.6,5762,8,23
7658,7/11/2019,250,5763,9,24
7659,7/11/2019,749.35,5764,10,25
7660,7/11/2019,39.6,5765,11,1
7661,7/11/2019,292.7,5766,12,2
7662,7/11/2019,238.3,5767,13,3
7663,7/11/2019,210.25,5768,14,4
7664,7/11/2019,324.05,5769,15,6
7665,7/11/2019,213.5,5770,16,7
7666,7/11/2019,25.9,5771,1,8
7667,7/11/2019,92.7,5772,2,9
7668,7/11/2019,244.45,5773,3,10
7669,7/11/2019,284.9,5774,4,11
7670,7/11/2019,289.6,5775,5,19
7671,7/11/2019,167.6,5776,6,20
7672,7/11/2019,14.75,5777,7,21
7673,7/11/2019,99.75,5778,8,22
7674,7/11/2019,151.8,5779,9,23
7675,7/11/2019,1029.9,5780,10,24
7676,7/11/2019,215.55,5781,11,25
7677,7/11/2019,111.65,5782,12,1
7678,7/11/2019,331.05,5783,13,2
7679,7/11/2019,1237.5,5784,14,3
7680,7/11/2019,22.41,5785,15,4
7681,7/11/2019,100,5786,16,1
7682,7/11/2019,877.8,5787,1,2
7683,7/11/2019,199.65,5788,2,3
7684,7/11/2019,351.5,5789,3,4
7685,7/11/2019,291.2,5790,4,5
7686,7/11/2019,7.47,5791,5,6
7687,7/11/2019,224.55,5792,6,7
7688,7/11/2019,335.7,5793,7,8
7689,7/11/2019,179.7,5794,8,9
7690,7/11/2019,208.6,5795,9,10
7691,7/11/2019,217.6,5796,10,11
7692,7/11/2019,239.2,5797,11,12
7693,7/11/2019,49.9,5798,12,13
7694,7/11/2019,628.45,5799,13,14
7695,7/11/2019,1369.55,5800,14,15
7696,7/11/2019,29.9,5801,15,16
7697,7/11/2019,144.85,5802,16,17
7698,7/11/2019,379.05,5803,1,18
7699,7/11/2019,154.45,5804,2,19
7700,7/11/2019,943.35,5805,3,20
7701,7/11/2019,178.45,1015,4,21
7702,7/11/2019,336,3529,5,22
7703,7/11/2019,3,4539,6,23
7704,7/11/2019,149.7,3290,7,24
7705,7/11/2019,79.7,1672,8,25
7706,7/11/2019,279.35,4387,9,1
7707,7/11/2019,190.45,2504,10,2
7708,7/11/2019,586.3,199,11,3
7709,7/11/2019,616.3,2996,12,4
7710,7/11/2019,399.6,5255,13,5
7711,7/11/2019,799.6,41,14,6
7712,7/11/2019,496.25,2303,15,7
7713,7/11/2019,133.51,2602,16,8
7714,7/11/2019,207.3,5675,1,9
7715,7/11/2019,90.65,2804,2,10
7716,7/11/2019,27.95,5608,3,11
7717,7/11/2019,116.55,4477,4,12
7718,7/11/2019,197.55,1836,5,13
7719,7/11/2019,6,575,6,14
7720,7/11/2019,38.85,2349,7,15
7721,7/11/2019,139.65,3914,8,16
7722,7/11/2019,103.6,5078,9,17
7723,7/11/2019,153.65,1844,10,18
7724,7/11/2019,238.35,5255,11,19
7725,7/11/2019,64.75,5274,12,20
7726,7/11/2019,134.55,1647,13,21
7727,7/11/2019,21.95,2063,14,22
7728,7/11/2019,38.85,121,15,23
7729,7/11/2019,333.05,971,16,24
7730,7/11/2019,72.3,3605,1,25
7731,7/11/2019,148.45,5805,2,19
7732,7/11/2019,102.7,5262,3,20
7733,7/11/2019,199.5,247,4,21
7734,7/12/2019,209.5,5806,5,22
7735,7/12/2019,189.55,5807,6,23
7736,7/12/2019,120.5,5808,7,24
7737,7/12/2019,9.96,5809,8,25
7738,7/12/2019,139.8,5810,9,1
